0    4.980
1    4.970
2    4.661
3    4.460
4    4.152
5    3.860
6    3.585
7    3.503
8    3.522
9    3.397
10    3.395
11    3.382
12    3.396
13    3.338
14    3.291
15    3.211
16    3.186
17    3.133
18    2.976
19    2.968
20    2.945
21    2.932
22    2.913
23    2.888
24    2.868
25    2.863
26    2.856
27    2.849
28    2.772
29    2.761
30    2.750
31    2.710
32    2.735
33    2.696
34    2.804
35    2.809
36    2.773
37    2.817
38    2.819
39    2.930
40    2.955
41    2.933
42    3.012
43    2.974
44    2.986
45    2.766
46    2.785
47    2.798
48    2.691
49    2.609
50    2.540
51    2.520
52    2.457
53    2.375
54    2.284
55    2.194
56    2.103
57    2.012
58    1.921
59    1.830
60    1.766
61    1.668
62    1.614
63    1.764
64    1.696
65    1.631
66    1.583
67    1.524
68    1.452
69    1.248
70    1.203
71    1.197
72    1.132
73    1.088
74    1.043
75    0.999
76    0.974
77    0.939
78    0.922
79    0.895
80    0.848
81    0.826
82    0.867
83    0.819
84    0.776
85    0.756
86    0.731
87    0.705
88    0.698
89    0.653
90    0.646
91    0.617
92    0.585
93    0.507
94    0.480
95    0.346
96    0.349
97    0.351
98    0.295
99    0.473
100    0.462
101    0.428
102    0.173
103    0.154
104    0.122
105      NaN
106      NaN
107      NaN
108      NaN
109    0.502
110    0.497
111    0.503
112    0.451
113    0.421
114    0.391
115    0.361
116    0.332
117    0.302
118    0.272
119    0.272
120    0.262
121    0.259
