0      NaN
1      NaN
2      NaN
3      NaN
4      NaN
5      NaN
6      NaN
7    3.324
8    3.263
9    3.170
10    3.126
11    3.122
12    3.080
13    3.097
14    3.053
15    3.072
16    3.073
17    3.001
18    2.983
19    2.977
20    2.880
21    2.997
22    2.933
23    2.927
24    2.932
25    2.816
26    2.659
27    2.532
28    2.524
29    2.528
30    2.646
31    2.439
32    2.378
33    2.360
34    2.341
35    2.294
36    2.289
37    2.268
38    2.277
39    2.024
40    2.021
41    1.989
42    1.938
43    1.871
44    1.792
45    1.545
46    1.527
47    1.531
48    1.516
49    1.474
50    1.454
51    1.425
52    1.364
53    1.278
54    1.286
55    1.255
56    1.227
57    1.197
58    1.189
59    1.157
60    1.147
61    1.129
62    1.109
63    0.979
64    0.956
65    0.937
66    0.872
67    0.847
68    0.840
69    0.830
70    0.691
71    0.679
72    0.672
73    0.674
74    0.676
75    0.668
76    0.594
77    0.520
78    0.502
79    0.483
80    0.466
81    0.448
82    0.431
83    0.417
84    0.397
85    0.390
86    0.388
87    0.396
88    0.373
89    0.350
90    0.328
91    0.305
92    0.282
93    0.277
94    0.266
95    0.236
96    0.242
97    0.230
98    0.220
99    0.215
100    0.236
101    0.212
102    0.175
103    0.169
104    0.151
105    0.133
106    0.112
107    0.105
108    0.090
109    0.069
110    0.050
111    0.032
112    0.011
113      NaN
114    0.009
