0    4.419
1    5.795
2    4.958
3    4.768
4    4.352
5    4.216
6    3.923
7    3.451
8    3.104
9    3.000
10    3.021
11    2.994
12    3.004
13    2.990
14    2.988
15    2.998
16    2.987
17    2.951
18    2.948
19    2.955
20    2.962
21    2.968
22    2.981
23    2.986
24    2.998
25    3.023
26    3.014
27    3.017
28    3.020
29    2.989
30    2.796
31    2.557
32    2.463
33    2.389
34    2.312
35    2.231
36    2.145
37    2.067
38    2.018
39    1.922
40    1.860
41    1.806
42    1.777
43    1.740
44    1.707
45    1.676
46    1.645
47    1.615
48    1.586
49    1.559
50    1.537
51    1.517
52    1.494
53    1.469
54    1.442
55    1.408
56    1.391
57    1.369
58    1.343
59    1.318
60    1.292
61    1.264
62    1.240
63    1.214
64    1.188
65    1.161
66    1.134
67    1.104
68    1.075
69    1.046
70    1.019
71    1.228
72    1.189
73    1.146
74    1.108
75    1.074
76    1.042
77    1.008
78    0.976
79    0.945
80    0.916
81    0.887
82    0.860
83    0.828
84    0.798
85    0.782
86    0.762
87    0.750
88    0.703
89    0.702
90    0.677
91    0.655
92    0.644
93    0.699
94    0.680
95    0.679
96    0.678
97    0.677
98    0.676
99    0.659
100    0.564
101    0.564
102    0.660
103    0.656
104    0.653
105    0.661
106    0.670
107    0.660
108    0.668
109    0.683
110    0.653
111    0.638
112    0.484
113    0.331
114    0.332
115    0.312
116    0.320
117    0.294
118    0.284
119    0.270
120    0.261
121    0.250
122    0.240
123    0.233
124    0.255
125    0.226
126    0.199
127    0.199
128    0.184
