0    4.133
1    5.420
2    4.492
3    4.321
4    3.890
5    3.653
6    3.559
7    3.435
8    3.355
9    3.272
10    3.156
11    3.063
12    2.989
13    2.913
14    2.840
15    2.769
16    2.696
17    2.639
18    2.589
19    2.553
20    2.509
21    2.441
22    2.375
23    2.312
24    2.250
25    2.193
26    2.119
27    2.072
28    2.008
29    1.952
30    1.897
31    1.849
32    1.802
33    1.767
34    1.717
35    1.677
36    1.635
37    1.595
38    1.555
39    1.519
40    1.483
41    1.447
42    1.411
43    1.373
44    1.338
45    1.304
46    1.270
47    1.238
48    1.206
49    1.176
50    1.143
51    1.113
52    1.081
53    1.051
54    1.019
55    0.990
56    0.958
57    0.929
58    0.904
59    0.880
60    0.855
61    0.838
62    0.818
63    0.783
64    0.765
65    0.742
66    0.723
67    0.693
68    0.666
69    0.639
70    0.782
71    0.760
72    0.735
73    0.891
74    0.864
75    0.843
76    0.817
77    0.784
78    0.764
79    0.735
80    0.701
81    0.679
82    0.648
83    0.619
84    0.586
85    0.557
86    0.531
87    0.499
88    0.464
89    0.424
90    0.401
91    0.373
92    0.352
93    0.317
94    0.292
95    0.259
96    0.217
97    0.208
98    0.115
99    0.097
100    0.054
101    0.045
102    0.037
