0      NaN
1      NaN
2      NaN
3      NaN
4      NaN
5    3.435
6    3.501
7    3.344
8    3.375
9    3.294
10    3.213
11    3.132
12    3.051
13    3.018
14    2.986
15    2.962
16    2.955
17    2.929
18    2.877
19    2.867
20    2.857
21    2.847
22    2.837
23    2.827
24    2.881
25    2.897
26    2.920
27    2.901
28    2.946
29    2.909
30    2.909
31    2.908
32    2.908
33    2.907
34    2.868
35    2.893
36    2.879
37    2.981
38    2.671
39    2.587
40    2.502
41    2.417
42    2.333
43    2.315
44    2.281
45    2.202
46    2.139
47    2.119
48    1.850
49    1.874
50    1.804
51    1.733
52    1.663
53    1.592
54    1.544
55    1.536
56    1.510
57    1.473
58    1.336
59    1.334
60    1.281
61    1.228
62    1.175
63    1.122
64    1.069
65    1.052
66    1.049
67    1.003
68    0.990
69    0.906
70    0.882
71    0.869
72    0.840
73    0.811
74    0.782
75    0.753
76    0.739
77    0.709
78    0.694
79    0.666
80    0.624
81    0.617
82    0.604
83    0.581
84    0.548
85    0.531
86    0.504
87    0.469
88    0.447
89    0.406
90    0.378
91    0.373
92    0.369
93    0.347
94    0.331
95    0.315
96    0.301
97    0.279
98    0.257
99    0.256
100    0.237
101    0.227
102    0.217
103    0.165
104    0.141
105    0.120
106    0.100
107    0.132
108    0.116
109    0.113
110    0.119
111    0.119
112    0.091
113    0.090
114    0.055
115    0.020
