0      NaN
1      NaN
2      NaN
3      NaN
4      NaN
5    3.496
6    3.468
7    3.425
8    3.353
9    3.446
10    3.095
11    3.109
12    3.094
13    3.045
14    3.024
15    2.995
16    2.891
17    2.849
18    2.708
19    2.628
20    2.582
21    2.513
22    2.447
23    2.410
24    2.329
25    2.343
26    2.278
27    2.192
28    2.137
29    2.134
30    2.074
31    1.996
32    2.046
33    1.913
34    1.827
35    1.854
36    1.749
37    1.770
38    1.742
39    1.678
40    1.636
41    1.613
42    1.516
43    1.489
44    1.495
45    1.447
46    1.426
47    1.402
48    1.377
49    1.340
50    1.330
51    1.297
52    1.229
53    1.217
54    1.200
55    1.168
56    1.157
57    1.149
58    1.080
59    1.067
60    1.049
61    1.062
62    1.015
63    0.988
64    0.957
65    0.937
66    0.909
67    0.890
68    0.861
69    0.830
70    0.799
71    0.786
72    0.762
73    0.781
74    0.735
75    0.698
76    0.686
77    0.680
78    0.680
79    0.630
80    0.583
81    0.575
82    0.566
83    0.555
84    0.534
85    0.509
86    0.479
87    0.447
88    0.438
89    0.415
90    0.328
91    0.345
92    0.340
93    0.345
94    0.323
95    0.299
96    0.259
97    0.265
98    0.239
99    0.225
100    0.200
101    0.128
102    0.126
103    0.127
104    0.130
105    0.130
106    0.136
107    0.131
108    0.104
109    0.075
110    0.055
111    0.091
112    0.072
113    0.054
114    0.028
115    0.007
116      NaN
117      NaN
118      NaN
119      NaN
120      NaN
121    0.023
122    0.007
