0      NaN
1      NaN
2      NaN
3      NaN
4      NaN
5      NaN
6      NaN
7      NaN
8      NaN
9      NaN
10      NaN
11    3.154
12    3.066
13    3.108
14    3.048
15    2.988
16    2.928
17    2.867
18    2.807
19    2.747
20    2.754
21    2.716
22      NaN
23      NaN
24      NaN
25      NaN
26      NaN
27      NaN
28      NaN
29      NaN
30      NaN
31    2.745
32    2.648
33    2.620
34    2.592
35    2.597
36      NaN
37      NaN
38      NaN
39      NaN
40      NaN
41      NaN
42      NaN
43      NaN
44    2.157
45    2.040
46    2.175
47      NaN
48      NaN
49      NaN
50      NaN
51      NaN
52      NaN
53      NaN
54    1.562
55    1.550
56    1.553
57      NaN
58      NaN
59      NaN
60      NaN
61      NaN
62      NaN
63      NaN
64    1.190
65    1.200
66    1.171
67    1.173
68      NaN
69      NaN
70      NaN
71      NaN
72      NaN
73      NaN
74      NaN
75      NaN
76    0.847
77    0.856
78    0.854
79    0.808
80      NaN
81      NaN
82      NaN
83      NaN
84      NaN
85      NaN
86    0.583
87    0.584
88    0.576
89    0.587
90    0.536
91      NaN
92      NaN
93      NaN
94      NaN
95      NaN
96      NaN
97      NaN
98    0.316
99    0.321
100    0.316
101    0.303
102    0.172
103    0.172
104    0.167
105    0.162
106    0.153
107    0.142
108    0.134
109    0.116
110    0.010
111      NaN
112      NaN
113      NaN
114      NaN
115      NaN
116      NaN
117      NaN
118      NaN
119      NaN
120      NaN
121      NaN
122    0.141
123    0.143
124    0.093
125    0.078
126    0.052
127    0.055
128    0.036
129    0.018
