0      NaN
1      NaN
2    2.807
3    2.760
4    2.748
5    2.741
6    2.827
7    2.827
8    2.797
9    2.767
10    2.737
11    2.707
12    2.660
13    2.657
14    2.631
15    2.705
16    2.578
17    2.426
18    2.339
19    2.234
20    2.177
21    2.104
22    2.029
23    2.000
24    2.438
25    2.442
26    2.084
27    1.948
28    1.775
29    1.708
30    1.620
31    1.611
32    2.331
33    2.311
34    2.314
35    2.331
36    2.314
37    2.265
38    2.210
39    1.491
40    1.460
41    1.925
42    2.645
43    2.507
44    2.385
45    2.293
46    2.201
47    1.596
48    1.536
49    1.032
50    1.016
51    1.006
52    1.360
53    1.289
54    0.992
55    0.983
56    0.982
57    0.968
58    0.866
59    0.768
60    0.829
61    0.823
62    0.804
63    0.688
64    0.660
65    0.635
66    0.606
67    0.577
68    0.579
69    0.682
70    0.801
71    0.768
72    0.712
73    0.488
74    0.466
75    0.452
76    0.335
77    0.308
78    0.297
79    0.422
80    0.398
81    0.356
82    0.347
83    0.329
84    0.309
85    0.301
86    0.295
87    0.288
88    0.287
89    0.286
90    0.227
91    0.219
92    0.200
93    0.205
94    0.186
95    0.145
96    0.212
97    0.180
98    0.121
99    0.250
100    0.229
101    0.216
102    0.224
103    0.340
104    0.290
105    0.239
106    0.189
107    0.203
108    0.199
109    0.172
110    0.136
111    0.099
112    0.077
113    0.087
114    0.067
115    0.013
