0      NaN
1      NaN
2      NaN
3      NaN
4      NaN
5      NaN
6    3.612
7    3.563
8    3.647
9    3.601
10    3.677
11    3.507
12    3.441
13    3.382
14    3.333
15    3.257
16    3.251
17    3.197
18    3.186
19      NaN
20      NaN
21      NaN
22      NaN
23      NaN
24      NaN
25      NaN
26    2.783
27    2.710
28    2.629
29      NaN
30      NaN
31      NaN
32      NaN
33      NaN
34      NaN
35      NaN
36    2.259
37    2.250
38    2.177
39    2.143
40    2.218
41      NaN
42    2.088
43    2.091
44      NaN
45      NaN
46      NaN
47      NaN
48    1.709
49    1.700
50    1.642
51    1.540
52    1.515
53    1.503
54    1.491
55    1.474
56    1.432
57    1.399
58    1.357
59    1.229
60    1.195
61    1.169
62    1.232
63    1.207
64    1.179
65    1.163
66    1.156
67    1.103
68    1.070
69    0.919
70    0.900
71    0.880
72    0.917
73    0.879
74    0.864
75    0.846
76    0.838
77    0.787
78    0.760
79    0.715
80    0.689
81    0.694
82    0.690
83    0.673
84    0.674
85    0.665
86    0.655
87    0.590
88    0.575
89    0.536
90    0.575
91    0.549
92    0.554
93    0.488
94    0.465
95    0.443
96    0.424
97    0.418
98    0.405
99    0.388
100    0.454
101    0.419
102    0.401
103    0.356
104    0.344
105    0.326
106    0.321
107    0.307
108    0.301
109    0.256
110    0.243
111    0.228
112    0.177
113    0.175
114    0.149
115    0.160
116    0.148
117    0.135
118    0.189
