0    4.256
1    5.697
2    4.562
3    4.471
4    4.111
5    3.837
6    3.700
7    3.553
8    3.414
9    3.290
10    3.178
11    3.093
12    3.020
13    2.973
14    2.923
15    2.902
16    2.888
17    2.874
18    2.871
19    2.869
20    2.873
21    2.875
22    2.875
23    2.875
24    2.878
25    2.869
26    2.872
27    2.873
28    2.888
29    2.886
30    2.889
31    2.889
32    2.898
33    2.896
34    2.903
35    2.906
36    2.905
37    2.900
38    2.895
39    2.890
40    2.886
41    2.878
42    2.866
43    2.859
44    2.845
45    2.826
46    2.790
47    2.731
48    2.669
49    2.608
50    2.539
51    2.469
52    2.404
53    2.348
54    2.287
55    2.246
56    2.173
57    2.117
58    2.036
59    1.970
60    1.901
61    1.839
62    1.781
63    1.727
64    1.673
65    1.617
66    1.569
67    1.526
68    1.478
69    1.442
70    1.398
71    1.276
72    1.323
73    1.188
74    1.135
75    1.102
76    1.060
77    1.022
78    0.980
79    0.945
80    0.919
81    0.876
82    0.836
83    0.794
84    0.768
85    0.794
86    0.772
87    0.767
88    0.714
89    0.620
90    0.512
91    0.498
92    0.418
93    0.403
94    0.419
95    0.403
96    0.400
97    0.392
98    0.386
99    0.357
100    0.335
101    0.306
102    0.332
103    0.287
104    0.241
105    0.201
106    0.150
107    0.124
