0    4.508
1    6.110
2    5.005
3    4.825
4    4.378
5    4.150
6    3.918
7    3.530
8    3.329
9    3.286
10    3.234
11    3.183
12    3.134
13    3.073
14    3.004
15    2.927
16    2.857
17    2.801
18    2.737
19    2.668
20    2.605
21    2.541
22    2.476
23    2.418
24    2.359
25    2.311
26    2.262
27    2.211
28    2.161
29    2.043
30    2.053
31    2.015
32    2.009
33    1.911
34    1.903
35    1.813
36    1.780
37    1.733
38    1.688
39    1.632
40    1.633
41    1.590
42    1.530
43    1.509
44    1.475
45    1.419
46    1.412
47    1.383
48    1.379
49    1.352
50    1.320
51    1.204
52    1.188
53    1.097
54    1.128
55    1.107
56    1.034
57    0.998
58    0.960
59    0.993
60    0.970
61    0.878
62    0.856
63    0.872
64    0.840
65    0.806
66    0.762
67    0.733
68    0.709
69    0.678
70    0.646
71    0.634
72    0.623
73    0.604
74    0.585
75    0.558
76    0.515
77    0.498
78    0.483
79    0.451
80    0.414
81    0.405
82    0.403
