0    4.735
1    4.768
2    4.447
3    4.426
4    4.175
5    3.998
6    3.700
7    3.647
8    3.499
9    3.443
10    3.388
11    3.305
12    3.225
13    3.195
14    3.211
15    3.233
16    3.172
17    3.134
18    3.125
19    3.100
20    3.080
21    3.044
22    3.035
23    3.018
24    2.980
25    2.870
26    2.860
27    2.860
28    2.830
29    2.855
30    2.808
31    2.742
32    2.700
33    2.675
34    2.636
35    2.588
36    2.515
37    2.490
38    2.430
39    2.360
40    2.323
41    2.251
42    2.202
43    2.120
44    2.061
45    2.050
46    1.964
47    1.927
48    1.833
49    1.825
50    1.782
51    1.710
52    1.672
53    1.633
54    1.527
55    1.500
56    1.427
57    1.375
58    1.325
59    1.275
60    1.230
61    1.195
62    1.155
63    1.132
64    1.098
65    1.062
66    1.020
67    1.022
68    0.948
69    0.916
70    0.912
71    0.863
72    0.854
73    0.828
74    0.760
75    0.730
76    0.715
77    0.725
78    0.710
79    0.670
80    0.653
81    0.635
82    0.585
83    0.570
84    0.565
85    0.535
86    0.530
87    0.515
88    0.515
89    0.506
90    0.485
91    0.471
92    0.445
93    0.424
94    0.400
95    0.350
96    0.270
97    0.270
98    0.220
99    0.180
100    0.220
101    0.170
102    0.275
103    0.248
104    0.236
105    0.218
106    0.197
107    0.148
108    0.230
109    0.225
110    0.240
111    0.195
112    0.215
113    0.170
114    0.140
115    0.103
116    0.070
117    0.085
118    0.070
119    0.085
120    0.060
121    0.030
122    0.000
