0      NaN
1      NaN
2      NaN
3      NaN
4      NaN
5      NaN
6      NaN
7      NaN
8      NaN
9      NaN
10      NaN
11    3.309
12    3.133
13    3.112
14    3.073
15    3.179
16    3.149
17    3.120
18    3.091
19    3.061
20    3.032
21    3.010
22    2.997
23    3.016
24      NaN
25      NaN
26      NaN
27      NaN
28      NaN
29      NaN
30      NaN
31      NaN
32    3.128
33    3.126
34    3.125
35    3.167
36      NaN
37      NaN
38      NaN
39      NaN
40      NaN
41      NaN
42      NaN
43    2.629
44    2.643
45    2.639
46    2.569
47    2.648
48    2.497
49    2.345
50    2.194
51    2.043
52    1.891
53    1.868
54    1.862
55    1.853
56      NaN
57      NaN
58      NaN
59      NaN
60      NaN
61      NaN
62      NaN
63    1.369
64    1.378
65    1.373
66    1.360
67      NaN
68      NaN
69      NaN
70      NaN
71      NaN
72      NaN
73      NaN
74      NaN
75    1.047
76    1.046
77      NaN
78      NaN
79      NaN
80      NaN
81      NaN
82      NaN
83      NaN
84      NaN
85      NaN
86    0.749
87    0.753
88      NaN
89      NaN
90      NaN
91      NaN
92      NaN
93      NaN
94      NaN
95      NaN
96    0.493
97    0.467
98    0.476
99      NaN
100      NaN
101      NaN
102      NaN
103      NaN
104      NaN
105      NaN
106      NaN
107    0.284
108    0.267
109    0.259
110    0.255
111      NaN
112      NaN
113      NaN
114      NaN
115      NaN
116      NaN
117    0.110
118    0.104
119    0.094
