0      NaN
1      NaN
2    3.739
3    3.506
4    3.399
5    3.281
6    3.278
7    3.191
8    3.172
9    3.139
10      NaN
11      NaN
12      NaN
13      NaN
14      NaN
15      NaN
16    3.025
17    2.939
18    2.879
19    2.751
20    2.733
21    2.708
22    2.686
23    2.654
24    2.623
25    2.702
26    2.683
27    2.604
28    2.597
29    2.364
30    2.349
31    2.280
32    2.212
33    2.144
34    2.075
35    2.064
36    2.071
37    2.440
38    2.397
39    2.362
40    2.328
41    2.305
42    2.249
43    2.210
44    2.169
45    2.118
46    2.075
47    2.027
48    2.022
49    1.968
50    1.943
51    1.448
52    1.395
53    1.342
54    1.289
55    1.302
56    1.296
57    1.263
58    1.246
59    1.200
60      NaN
61      NaN
62    1.511
63    1.503
64      NaN
65      NaN
66    0.952
67    0.938
68    0.919
69    0.911
70    1.012
71    1.001
72    0.990
73    0.988
74    0.953
75    0.773
76    0.726
77    0.718
78    0.709
79    0.702
80    0.697
81    0.737
82    0.725
83    0.722
84    0.704
85    0.592
86    0.561
87    0.529
88    0.498
89    0.488
90    0.481
91    0.509
92    0.497
93    0.489
94    0.486
95    0.505
96    0.485
97    0.466
98    0.446
99    0.427
100    0.407
101    0.392
102    0.335
103    0.335
104    0.333
105    0.304
106    0.289
107    0.311
108    0.291
109    0.270
110    0.259
111    0.240
112    0.234
113    0.235
114    0.208
115    0.202
116    0.191
117    0.023
118    0.020
119    0.019
120    0.016
121      NaN
122      NaN
123      NaN
124    0.019
125    0.000
