0    3.740
1    3.630
2    3.475
3    3.394
4    3.357
5    3.348
6    3.305
7    3.295
8    3.150
9    3.066
10    3.001
11    2.911
12    2.922
13    2.932
14    2.865
15    2.869
16    2.864
17    2.903
18    2.937
19    2.901
20    2.882
21    2.910
22    2.860
23    2.875
24    2.881
25    2.788
26    2.771
27    2.760
28    2.690
29    2.701
30    2.711
31    2.750
32    2.754
33    2.736
34    2.717
35    2.704
36    2.701
37    2.752
38    2.734
39    2.695
40    2.506
41    2.475
42    2.447
43    2.342
44    2.458
45    2.458
46    2.494
47    2.457
48    2.387
49    2.276
50    2.228
51    1.991
52    2.107
53    2.031
54    2.006
55    1.957
56    1.967
57    1.857
58    1.751
59    1.733
60    1.646
61    1.642
62    1.525
63    1.430
64    1.405
65    1.287
66    1.260
67    1.202
68    1.161
69    1.117
70    1.039
71    1.126
72    1.113
73    1.054
74    1.038
75    1.004
76    0.958
77    0.919
78    0.900
79    0.890
80    0.833
81    0.806
82    0.782
83    0.778
84    0.741
85    0.744
86    0.750
87    0.740
88    0.725
89    0.687
90    0.641
91    0.654
92    0.661
93    0.636
94    0.610
95    0.564
96    0.583
97    0.554
98    0.563
99    0.502
100    0.543
101    0.522
102    0.493
103    0.508
104    0.428
105    0.478
106    0.458
107    0.448
108    0.399
109    0.377
110    0.353
111    0.348
112    0.326
113    0.312
114    0.295
115    0.279
116    0.269
117    0.245
118    0.218
119    0.211
120    0.262
121    0.179
122    0.194
123    0.195
124    0.180
125    0.171
126    0.109
127    0.170
128    0.155
129    0.135
130    0.051
131    0.038
132    0.059
133    0.045
134    0.033
135    0.029
