0    4.620
1    6.055
2    5.130
3    4.908
4    4.443
5    4.207
6    3.992
7    3.609
8    3.402
9    3.363
10    3.332
11    3.298
12    3.246
13    3.190
14    3.101
15    3.059
16    3.016
17    2.948
18    2.888
19    2.853
20    2.821
21    2.788
22    2.752
23    2.719
24    2.688
25    2.646
26    2.591
27    2.529
28    2.444
29    2.380
30    2.317
31    2.239
32    2.192
33    2.129
34    2.066
35    2.005
36    1.940
37    1.880
38    1.821
39    1.756
40    1.695
41    1.638
42    1.584
43    1.526
44    1.477
45    1.432
46    1.409
47    1.390
48    1.365
49    1.333
50    1.216
51    1.175
52    1.135
53    1.098
54    1.061
55    1.024
56    0.991
57    0.958
58    0.918
59    0.886
60    0.856
61    0.826
62    0.797
63    0.770
64    0.741
65    0.716
66    0.690
67    0.667
68    0.643
69    0.619
70    0.589
71    0.579
72    0.545
73    0.527
74    0.573
75    0.550
76    0.526
77    0.501
78    0.476
79    0.454
80    0.435
81    0.414
82    0.394
83    0.372
84    0.350
85    0.332
86    0.311
87    0.290
88    0.267
89    0.239
90    0.218
91    0.323
92    0.305
93    0.268
94    0.243
95    0.223
96    0.202
97    0.176
98    0.152
99    0.248
100    0.229
101    0.215
102    0.197
103    0.172
104    0.118
105    0.043
