0    4.384
1    5.686
2    4.702
3    4.573
4    4.136
5    3.891
6    3.669
7    3.303
8    2.937
9    2.780
10    2.708
11    2.625
12    2.558
13    2.484
14    2.421
15    2.354
16    2.279
17    2.207
18    2.136
19    2.069
20    2.009
21    1.948
22    1.885
23    1.823
24    1.764
25    1.710
26    1.655
27    1.603
28    1.546
29    1.500
30    1.457
31    1.414
32    1.374
33    1.333
34    1.285
35    1.255
36    1.219
37    1.185
38    1.148
39    1.114
40    1.078
41    1.045
42    1.012
43    0.975
44    0.942
45    0.909
46    0.880
47    0.851
48    0.822
49    0.794
50    0.767
51    0.740
52    0.715
53    0.690
54    0.665
55    0.640
56    0.616
57    0.591
58    0.564
59    0.541
60    0.519
61    0.498
62    0.478
63    0.459
64    0.439
65    0.421
66    0.403
67    0.391
68    0.357
69    0.336
70    0.323
71    0.314
72    0.307
73    0.295
74    0.294
75    0.236
76    0.215
77    0.241
78    0.225
79    0.205
80    0.191
81    0.172
82    0.166
83    0.136
84    0.129
85    0.112
86    0.096
87    0.083
88    0.078
89    0.065
90    0.049
