0    4.360
1    4.298
2    4.208
3    4.101
4    3.988
5    3.787
6    3.650
7    3.579
8    3.489
9    3.424
10    3.201
11    2.958
12    2.899
13    2.885
14    2.839
15    2.717
16    2.658
17    2.535
18    2.462
19    2.412
20    2.373
21    2.354
22    2.302
23    2.286
24    2.222
25    2.108
26    2.045
27    1.988
28    1.933
29    1.918
30    1.880
31    1.850
32    1.740
33    1.688
34    1.648
35    1.573
36    1.529
37    1.470
38    1.410
39    1.313
40    1.291
41    1.327
42    1.278
43    1.216
44    1.237
45    1.176
46    1.030
47    1.005
48    0.952
49    0.919
50    0.840
51    0.797
52    0.894
53    0.888
54    0.856
55    0.831
56    0.710
57    0.677
58    0.662
59    0.636
60    0.634
61    0.577
62    0.459
63    0.573
64    0.539
65    0.527
66    0.495
67    0.483
68    0.478
69    0.458
70    0.422
71    0.378
72    0.350
73    0.315
74    0.313
75    0.303
76    0.280
77    0.258
78    0.239
79    0.223
80    0.172
81    0.172
82    0.142
83    0.141
84    0.101
85    0.083
86    0.139
87    0.100
88    0.080
