0      NaN
1      NaN
2    3.451
3    3.376
4    3.370
5    3.233
6    3.145
7    3.123
8    3.080
9    3.064
10    3.041
11    3.030
12    2.968
13    2.788
14    2.689
15    2.675
16    2.707
17    2.592
18    2.621
19    2.568
20    2.522
21    2.476
22    2.388
23    2.319
24    2.261
25    2.146
26    2.167
27    2.124
28    2.067
29    2.000
30    1.922
31    1.888
32    1.813
33    1.746
34    1.687
35    1.682
36    1.591
37    1.510
38    1.507
39    1.463
40    1.412
41    1.364
42    1.332
43    1.286
44    1.238
45    1.216
46    1.172
47    1.181
48    1.138
49    1.096
50    1.053
51    1.011
52    0.968
53    0.926
54    0.919
55    0.898
56    0.932
57    0.914
58    0.872
59    0.830
60    0.789
61    0.770
62    0.756
63    0.757
64    0.756
65    0.716
66    0.685
67    0.645
68    0.606
69    0.566
70    0.526
71    0.523
72    0.536
73    0.557
74    0.521
75    0.484
76    0.447
77    0.411
78    0.374
79    0.396
80    0.408
81    0.403
82    0.419
83    0.294
84    0.288
85    0.267
86    0.267
87    0.250
88    0.230
89    0.207
90    0.184
91    0.152
92    0.173
93    0.174
94    0.204
95    0.138
96    0.116
97    0.100
98    0.088
99    0.164
100    0.134
101    0.102
102    0.098
103    0.101
104    0.097
105    0.091
106    0.063
107    0.017
108    0.024
109    0.020
110    0.019
111    0.019
112    0.002
