0    4.970
1    4.930
2    4.815
3    3.326
4    2.942
5    2.746
6    2.665
7    2.612
8    2.589
9    2.483
10    2.609
11    2.608
12    2.567
13    2.495
14    2.449
15    2.464
16    2.493
17    2.505
18    2.503
19    2.481
20    2.145
21    2.137
22    2.106
23    2.078
24    2.058
25    2.061
26    2.072
27    2.104
28    2.129
29    2.027
30    1.828
31    1.808
32    1.776
33    1.769
34    1.704
35    1.660
36    1.613
37    1.566
38    1.529
39    1.087
40    1.055
41    0.997
42    0.983
43    0.971
44    0.908
45    0.871
46    1.203
47    1.193
48    1.222
49    0.963
50    0.944
51    0.919
52    0.898
53    0.866
54    0.839
55    0.827
56    0.821
57    0.824
58    0.816
59    0.828
60    0.807
61    0.662
62    0.579
63    0.569
64    0.565
65    0.561
66    0.556
67    0.555
68    0.556
69    0.565
70    0.498
71    0.490
72    0.490
73    0.465
74    0.442
75    0.412
76    0.388
77    0.373
78    0.347
79    0.381
80    0.352
81    0.364
82    0.379
83    0.265
84      NaN
85      NaN
86    0.277
87    0.154
88    0.252
89    0.248
90    0.158
91    0.118
92    0.181
93    0.203
94    0.204
95    0.229
96    0.224
97    0.230
98    0.078
99    0.067
100    0.057
101      NaN
102      NaN
103      NaN
104    0.007
105    0.164
106    0.184
107    0.197
108    0.161
109    0.125
110    0.090
111    0.054
112    0.019
113      NaN
114      NaN
115    0.010
116    0.012
117    0.017
118    0.001
