0    4.225
1    4.280
2    3.895
3    4.102
4    3.148
5    2.830
6    2.643
7    2.510
8    2.385
9    2.310
10    2.263
11    2.275
12    2.226
13    2.186
14    2.130
15    2.082
16    2.017
17    1.969
18    1.845
19    1.762
20    1.729
21    1.666
22    1.635
23    1.601
24    1.572
25    1.532
26    1.489
27    1.449
28    1.343
29    1.309
30    1.257
31    1.217
32    1.195
33    1.136
34    1.100
35    1.089
36    0.963
37    0.945
38    0.922
39    0.879
40    0.830
41    0.807
42    0.757
43    0.726
44    0.693
45    0.666
46    0.621
47    0.606
48    0.506
49    0.474
50    0.461
51    0.434
52    0.392
53    0.378
54    0.351
55    0.370
56    0.356
57    0.325
58    0.302
59    0.528
60    0.516
61    0.487
62    0.462
63    0.420
64    0.395
65      NaN
66      NaN
67      NaN
68      NaN
69      NaN
70      NaN
71      NaN
72    0.197
73    0.197
74    0.196
75    0.201
76    0.167
77    0.132
78    0.098
79    0.063
80    0.028
