0      NaN
1      NaN
2      NaN
3      NaN
4      NaN
5      NaN
6      NaN
7      NaN
8    3.052
9    3.092
10    3.036
11    2.874
12    2.862
13    2.809
14    2.779
15    2.748
16    2.657
17    2.520
18    2.470
19    2.448
20    2.425
21    2.383
22    2.354
23    2.219
24    2.181
25    2.159
26    2.144
27    2.092
28    2.025
29    2.024
30    1.984
31    1.818
32    1.825
33    1.817
34    1.792
35    1.699
36    1.610
37    1.542
38    1.527
39    1.447
40    1.448
41    1.438
42    1.369
43    1.341
44    1.288
45    1.226
46    1.183
47    1.046
48    1.006
49    0.996
50    0.998
51    1.003
52    0.965
53    0.931
54    0.930
55    0.894
56    0.871
57    0.820
58    0.769
59    0.718
60    0.687
61    0.685
62    0.674
63    0.651
64    0.638
65    0.607
66    0.551
67    0.530
68    0.513
69    0.434
70    0.413
71    0.405
72    0.396
73    0.405
74    0.403
75    0.355
76    0.325
77    0.295
78    0.265
79    0.242
80    0.223
81    0.211
82    0.202
83    0.202
84    0.162
85    0.177
86    0.157
87    0.115
88    0.109
89    0.113
90    0.088
91    0.073
92    0.130
93    0.139
94    0.140
95    0.104
96    0.058
97    0.053
98    0.056
99    0.066
100      NaN
101      NaN
102      NaN
103      NaN
104    0.067
105    0.068
106    0.026
