0      NaN
1      NaN
2      NaN
3      NaN
4    2.728
5    2.710
6    2.789
7    2.778
8    2.792
9    2.756
10    2.719
11    2.683
12    2.647
13    2.642
14    2.637
15    2.640
16    2.676
17      NaN
18      NaN
19      NaN
20      NaN
21      NaN
22      NaN
23    2.773
24    2.776
25    2.844
26    2.854
27    2.861
28    2.899
29    2.926
30    2.948
31    3.014
32    3.052
33    3.090
34    3.105
35    3.120
36    3.102
37    3.142
38    3.026
39    3.008
40    2.949
41    2.678
42    2.562
43    2.446
44    2.408
45    2.313
46    2.194
47    2.185
48    2.141
49    2.136
50    2.001
51    1.739
52    1.647
53    1.569
54    1.530
55    1.505
56    1.460
57    1.448
58    1.396
59    1.387
60    1.369
61    1.293
62    1.218
63    1.142
64    1.067
65    1.060
66    1.034
67    1.013
68    1.066
69    1.055
70    1.056
71    1.055
72    0.929
73    0.865
74    0.783
75    0.755
76    0.471
77    0.452
78    0.427
79    0.385
80    0.362
81    0.339
82    0.316
83    0.289
84    0.261
85    0.459
86    0.402
87    0.441
88    0.454
89    0.464
90    0.507
91    0.347
92    0.187
93    0.180
94    0.250
95    0.269
96    0.289
97    0.309
98    0.317
99    0.322
100    0.322
101    0.328
102    0.273
103    0.217
104    0.162
105    0.193
106    0.216
107    0.226
108    0.224
109    0.221
110    0.223
111    0.092
112    0.093
113    0.083
114    0.072
115    0.064
116    0.049
117    0.035
118    0.018
119    0.011
120    0.004
