0    5.170
1    4.140
2    4.340
3    4.075
4    3.900
5    3.680
6    3.445
7    3.220
8    3.031
9    2.938
10    2.868
11    2.656
12    2.766
13    2.563
14    2.539
15    2.503
16    2.446
17    2.338
18    2.276
19    2.244
20    2.236
21    2.231
22    2.191
23    2.074
24    2.046
25    2.006
26    1.934
27    1.889
28    1.763
29    1.737
30    1.728
31    1.692
32    1.622
33    1.612
34    1.606
35    1.591
36    1.518
37    1.440
38    1.405
39    1.410
40    1.414
41    1.369
42    1.278
43    1.242
44    1.191
45    1.149
46    1.189
47    1.081
48    1.084
49    1.088
50    1.101
51    1.061
52    1.016
53    0.986
54    0.971
55    0.877
56    0.877
57    0.883
58    0.879
59    0.866
60    0.856
61    0.787
62    0.775
63    0.750
64    0.750
65    0.700
66    0.642
67    0.598
68    0.610
69    0.616
70    0.597
71    0.611
72    0.611
73    0.585
74    0.556
75    0.535
76    0.451
77    0.434
78    0.392
79    0.448
80    0.446
81    0.340
82    0.380
83    0.314
84    0.320
85    0.260
86    0.319
87    0.275
88    0.226
89    0.223
90    0.205
91    0.217
92    0.206
93    0.202
94    0.198
95    0.080
96    0.047
97    0.107
98    0.076
99    0.113
100    0.092
101    0.117
102    0.031
103    0.032
104    0.016
105    0.057
106    0.066
107    0.071
108    0.142
109    0.182
110    0.040
111    0.045
112    0.045
113    0.039
114    0.045
115    0.042
116    0.021
117    0.027
118    0.031
119    0.041
120    0.052
121    0.060
122    0.066
123    0.068
124    0.070
125    0.070
126    0.070
127    0.066
128    0.053
129    0.058
130    0.056
131    0.062
132    0.044
133    0.030
134    0.017
135    0.004
